time,E_pot,E_kin,T
0.72,-1082.7597315697858,409.9076945012797,1.067467954430416
0.73,-1080.2872344932357,386.3744915305912,1.0061835716942478
0.74,-1077.8219061656744,374.4696162149372,0.975181292226399
0.75,-1077.8090342377723,383.36623949789714,0.9983495820257738
0.76,-1079.2151858924897,396.2397008556929,1.031874220978367
0.77,-1076.7712739854708,431.23521562417125,1.1230083740212793
0.78,-1074.4191065529785,399.8356038482883,1.0412385516882507
0.79,-1071.1559324018554,386.3712765314957,1.0061751993007702
0.8,-1068.6098235115346,390.45652178950826,1.0168138588268445
0.81,-1068.814088633357,371.7118984820944,0.9679997356304542
0.8200000000000001,-1071.6835195351473,397.4112623783217,1.034925162443546
0.8300000000000001,-1073.2864410528402,376.081525090246,0.9793789715891822
0.84,-1073.5290487041402,346.5580918567107,0.9024950308768508
0.85,-1068.97226598449,343.6743941558482,0.8949854014475213
0.86,-1066.696307511669,428.8507992308946,1.1167989563304548
0.87,-1066.1097679329982,372.31323663797053,0.9695657204113816
0.88,-1067.0202760481045,382.3091052626421,0.9955966282881304
0.89,-1068.2056302935016,359.9381672509154,0.9373389772159255
0.9,-1067.7264465617066,386.5492564920652,1.0066386887814198
0.91,-1064.975157840578,349.3900061004114,0.9098698075531547
0.92,-1062.695369625797,360.0880384023858,0.9377292666728797
0.93,-1059.1901283434283,413.15274557108205,1.075918608258026
0.9400000000000001,-1061.4233103733134,417.53629308708787,1.087334096580958
0.9500000000000001,-1061.9360779131084,393.71123197522263,1.0252896666021423
0.96,-1066.1509813601767,398.3527208306357,1.0373768771631138
0.97,-1062.4688754887984,411.6360393509959,1.0719688524765518
0.98,-1059.0308110930475,380.0559994397871,0.989729165207779
0.99,-1058.211016782904,420.836632716964,1.0959287310337604
1.0,-1054.6336473990527,411.553327288456,1.0717534564803541
1.01,-1055.0947145821365,374.3263659805149,0.9748082447409242
1.02,-1057.0884771331937,418.62333185113334,1.0901649266956597
1.03,-1052.1305974524178,359.4407742660044,0.9360436829843864
1.04,-1047.8680226401339,339.85679906388697,0.8850437475622056
1.05,-1050.2940132146923,397.9059318197923,1.0362133641140423
1.06,-1051.0203116543655,414.87752777790513,1.0804102285882946
1.07,-1047.427771164281,403.2070705824267,1.0500184129750696
1.08,-1045.8962438872568,408.4151975751795,1.0635812436853633
1.09,-1042.0454041326411,394.6347657345402,1.0276947024336984
1.1,-1041.7698307302499,407.55973586628,1.0613534788184376
1.11,-1039.9778247399604,385.1656757941922,1.0030356140473755
1.12,-1040.6950466931125,401.5832063990838,1.0457895999976141
1.1300000000000001,-1042.526285967092,377.72375979247636,0.9836556244595739
1.1400000000000001,-1043.7992373949405,397.09384328113595,1.0340985502112916
1.1500000000000001,-1044.2461209232547,360.84482257067896,0.9397000587778098
1.16,-1041.8960668327488,353.72424671961375,0.9211568924989941
1.17,-1041.0679603994524,349.0915835475546,0.9090926654884234
1.18,-1040.5078181256774,357.96198398653314,0.9321926666315967
1.19,-1041.325942928853,397.08264758367136,1.0340693947491442
1.2,-1039.7669446883642,387.5537556113064,1.009254571904444
1.21,-1044.1821112087634,423.5648500802628,1.1030334637506842
1.22,-1042.1281008334906,410.9973312532229,1.0703055501386014
1.23,-1037.5078227850938,377.19096660427465,0.9822681421986319
1.24,-1033.7943804265117,396.52647292902077,1.0326210232526583
1.25,-1031.6598754144181,402.84798733598655,1.0490833003541316
1.26,-1034.8642135827752,401.44180822455553,1.04542137558478
1.27,-1039.093425277206,365.62096170777977,0.9521379211140099
1.28,-1038.7924146508785,350.719190885095,0.9133312262632681
1.29,-1039.7831560956888,392.5621439627537,1.0222972499030043
1.3,-1042.0091756732968,384.20216486312086,1.0005264709977106
1.31,-1043.6948288206318,430.40157041607404,1.120837422958526
1.32,-1043.7899815156395,378.0319338278623,0.9844581610100581
