time,E_pot,E_kin,T
1.16,-3928.77634060492,1278.1745620363636,0.986245804040404
1.17,-3931.4423465632617,1263.575421655125,0.9749810352277198
1.18,-3932.0054069468733,1342.8504391566516,1.0361500302134659
1.19,-3931.916901828283,1374.7606292162086,1.0607720904446054
1.2,-3933.916115238492,1338.4099456736963,1.0327237235136546
1.21,-3936.2653879085897,1365.8527851020845,1.0538987539367937
1.22,-3938.7809111622323,1349.2524146017727,1.0410898260816148
1.23,-3940.6952925500045,1334.4373797548913,1.029658472033095
1.24,-3939.657709597764,1294.1353238578781,0.9985612066804616
1.25,-3939.7882254054894,1325.4444511221677,1.0227194838905616
1.26,-3941.143102462539,1336.2201812937506,1.031034090504437
1.27,-3945.861470326636,1329.9373231930517,1.0261862061674782
1.28,-3941.2703108284495,1394.8320770694477,1.0762593187264258
1.29,-3933.306593203177,1287.5173573394886,0.9934547510335561
1.3,-3928.1997683926593,1274.4682495401755,0.9833859950155676
1.31,-3921.623892516623,1300.256051724556,1.003283990528207
1.32,-3923.0667257252267,1326.463632999024,1.0235058896597407
1.33,-3912.2754995635014,1314.9208533807569,1.014599423904905
1.34,-3901.547846019892,1296.339858526684,1.0002622365175031
1.35,-3890.541880001987,1273.7611949797038,0.9828404282250801
1.36,-3889.08531769007,1243.4360971329384,0.9594414329729463
1.37,-3890.9070823348684,1299.6953214432003,1.0028513282740743
1.3800000000000001,-3886.7617175267246,1254.2096758630296,0.9677543795239426
1.3900000000000001,-3878.782046800532,1231.4034680945024,0.9501569969864988
1.4000000000000001,-3879.0930088765654,1235.915857791722,0.9536387791602793
1.41,-3879.2525724542193,1286.3665101174838,0.992566751633861
1.42,-3883.6648954174775,1256.1190220628805,0.9692276404806177
1.43,-3887.93252697923,1255.6679705890344,0.9688796069359834
1.44,-3889.36031109719,1238.8113993065972,0.9558729932921275
1.45,-3882.9108089335987,1214.7322195653742,0.9372933792942701
1.46,-3880.086679025011,1330.8170630829127,1.0268650178108893
1.47,-3884.204441321922,1340.72566171885,1.03451054144973
1.48,-3889.5938816577354,1297.4159867512208,1.0010925823697692
1.49,-3883.793214479864,1295.674315769273,0.9997487004392539
1.5,-3875.3869568349073,1267.859611073106,0.9782867369391249
1.51,-3871.216040276141,1253.4288844738367,0.9671519170322814
1.52,-3867.2737004152277,1280.97340561188,0.9884054055647222
1.53,-3862.607772552435,1314.3028602321037,1.0141225773395863
1.54,-3860.977391666778,1315.6410430993865,1.015155125848292
1.55,-3861.254632074442,1263.1829411023418,0.9746781952950169
1.56,-3869.499750655002,1305.3106077335115,1.0071841109054873
1.57,-3868.504746751478,1269.852414335695,0.9798243937775424
1.58,-3875.638544626124,1290.0000760655682,0.9953704290629385
1.59,-3885.8107341879695,1277.682298449682,0.9858659710259893
1.6,-3889.2884489958406,1344.8230919758885,1.0376721388702843
1.61,-3885.617335828946,1230.1200229454885,0.9491666843715189
1.62,-3888.970532646349,1266.9091264903489,0.9775533383413185
